2020-06-07-13:38:37,lungs1,116282,32745,527529,892,0.7803,0.9924,0.8736

2020-06-07-13:38:37,lung2,122753,15907,537306,1482,0.8853,0.9881,0.9339

2020-06-07-13:38:37,heart,93499,27329,555534,1086,0.7738,0.9885,0.8681

2020-06-07-13:38:37,esophagus,0,12,674763,2673,nan,nan,nan

2020-06-07-13:38:37,trachia,0,195,672878,4375,nan,nan,nan

2020-06-07-13:38:37,spine,2872,99148,575403,25,0.0282,0.9914,0.0547

2020-06-07-13:38:39,background,172224,1377,344562,159285,0.9921,0.5195,0.6819

2020-06-07-13:38:39,lungs1,116059,29701,530573,1115,0.7962,0.9905,0.8828

2020-06-07-13:38:39,lung2,123038,16573,536640,1197,0.8813,0.9904,0.9327

2020-06-07-13:38:39,heart,93538,25591,557272,1047,0.7852,0.9889,0.8754

2020-06-07-13:38:39,esophagus,0,5,674770,2673,nan,nan,nan

2020-06-07-13:38:39,trachia,1,129,672944,4374,0.0077,0.0002,0.0004

2020-06-07-13:38:39,spine,2867,96345,578206,30,0.0289,0.9896,0.0562

